Pos,WT_1,WT_2,WT_3,Drho_1,Drho_2,Drho_3,CDS_Median,CDS_two_median,white
76480,14.3981,14.4672,14.2304,14.3079,14.4127,14.4069,10.1742,11.1742,1
76504,14.393,14.4652,14.2285,14.2723,14.4,14.3868,10.1742,11.1742,1
76526,14.3924,14.4632,14.2275,14.2627,14.3793,14.3665,10.1742,11.1742,1
76549,14.3921,14.4628,14.2397,14.2683,14.3693,14.3512,10.1742,11.1742,1
76571,14.3788,14.4614,14.2441,14.2716,14.384,14.3615,10.1742,11.1742,1
76593,14.372,14.4529,14.2387,14.2714,14.3891,14.3641,10.1742,11.1742,1
76615,14.3692,14.4339,14.2359,14.2709,14.3976,14.3806,10.1742,11.1742,1
76636,14.3719,14.4274,14.2425,14.273,14.4345,14.4044,10.1742,11.1742,1
76659,14.367,14.4026,14.2369,14.2716,14.4319,14.4174,10.1742,11.1742,1
76680,14.4229,14.4109,14.2915,14.3796,14.514,14.4769,10.1742,11.1742,1
76702,14.6003,14.4864,14.3873,14.4507,14.5872,14.4993,10.1742,11.1742,1
76724,14.6387,14.5007,14.435,14.4759,14.5919,14.5194,10.1742,11.1742,1
76741,14.7222,14.4987,14.4552,14.532,14.6372,14.5219,10.1742,11.1742,1
76759,14.7524,14.5237,14.5105,14.5435,14.6567,14.5007,10.1742,11.1742,1
76784,14.7544,14.5256,14.5109,14.5302,14.6601,14.4965,10.1742,11.1742,1
76806,14.7766,14.5441,14.5197,14.5252,14.6717,14.4892,10.1742,11.1742,1
76829,14.7838,14.5681,14.5135,14.5288,14.6736,14.4881,10.1742,11.1742,1
76852,14.7778,14.5734,14.5119,14.4942,14.663,14.4748,10.1742,11.1742,1
76874,14.778,14.5939,14.5119,14.483,14.6566,14.4539,10.1742,11.1742,1
76896,14.8114,14.6863,14.5126,14.4927,14.6509,14.45,10.1742,11.1742,1
76922,14.8273,14.8623,14.5154,14.5326,14.6468,14.4866,10.1742,11.1742,1
76945,14.8558,14.9765,14.5556,14.573,14.6574,14.5748,10.1742,11.1742,1
76967,15.0488,15.0436,14.7281,14.6657,14.8231,14.7809,10.1742,11.1742,1
76986,15.5739,15.327,15.4536,15.8222,15.504,15.4039,10.1742,11.1742,1
77011,15.685,15.3344,15.4543,15.8165,15.5043,15.4206,10.1742,11.1742,1
77033,15.7534,15.342,15.4339,15.7752,15.5036,15.434,10.1742,11.1742,1
77054,15.7716,15.3717,15.4801,15.7774,15.5797,15.551,10.1742,11.1742,1
77077,15.771,15.3731,15.4755,15.7727,15.5862,15.7099,10.1742,11.1742,1
77098,15.7671,15.3752,15.468,15.7415,15.5834,15.7878,10.1742,11.1742,1
77116,15.7617,15.3752,15.4591,15.7165,15.6684,15.8527,10.1742,11.1742,1
77134,15.7633,15.3731,15.4652,15.6626,15.6853,15.8789,10.1742,11.1742,1
77158,15.7611,15.3804,15.4642,15.6633,15.692,15.8866,10.1742,11.1742,1
77187,15.7548,15.3954,15.4531,15.6583,15.6903,15.8891,10.1742,11.1742,1
77208,15.7396,15.3995,15.4478,15.6527,15.6869,15.8903,10.1742,11.1742,1
77231,15.7327,15.4078,15.4313,15.6466,15.6762,15.8905,10.1742,11.1742,1
77252,15.6988,15.4075,15.4005,15.6415,15.6663,15.8827,10.1742,11.1742,1
77270,15.6542,15.3992,15.3222,15.5983,15.6119,15.8688,10.1742,11.1742,1
77287,15.5377,15.3994,15.3565,15.593,15.6084,15.8432,10.1742,11.1742,1
77309,15.5256,15.3984,15.3487,15.581,15.6019,15.8072,10.1742,11.1742,1
77339,15.4863,15.3979,15.2647,15.5779,15.5692,15.74,10.1742,11.1742,1
77360,15.433,15.3951,15.2524,15.5078,15.5431,15.6174,10.1742,11.1742,1
77375,15.4247,15.3804,15.274,15.5202,15.5403,15.6115,10.1742,11.1742,1
77400,15.4197,15.3936,15.3919,15.5756,15.5623,15.5946,10.1742,11.1742,1
77426,15.4097,15.3872,15.4104,15.5773,15.567,15.5835,10.1742,11.1742,1
77449,15.4051,15.3802,15.4113,15.5799,15.5777,15.5818,10.1742,11.1742,1
77466,15.4028,15.3738,15.4317,15.5821,15.6006,15.5841,10.1742,11.1742,1
77490,15.4064,15.3684,15.4298,15.5806,15.6162,15.6023,10.1742,11.1742,1
77514,15.3864,15.3301,15.4046,15.5059,15.6026,15.5753,10.1742,11.1742,1
77530,15.3799,15.2419,15.3896,15.4775,15.5578,15.5633,10.1742,11.1742,1
77551,15.3753,15.2011,15.3846,15.4739,15.5483,15.5582,10.1742,11.1742,1
77574,15.3474,15.0347,15.3469,15.4244,15.5283,15.4499,10.1742,11.1742,1
77595,15.3355,14.9627,15.3439,15.3892,15.4832,15.3623,10.1742,11.1742,1
77617,15.3243,14.9116,15.3243,15.3584,15.4466,15.3538,10.1742,11.1742,1
77639,15.3146,14.9091,15.3215,15.3614,15.4216,15.3568,10.1742,11.1742,1
77665,15.2918,14.9044,15.3143,15.3767,15.3005,15.3158,10.1742,11.1742,1
77683,15.304,14.9049,15.2958,15.4201,15.2993,15.3182,10.1742,11.1742,1
77705,15.3014,14.9974,15.3863,15.5819,15.4466,15.7434,10.1742,11.1742,1
77728,15.2966,15.0107,15.381,15.5854,15.4488,15.7327,10.1742,11.1742,1
77750,15.2887,15.0322,15.3714,15.5855,15.4401,15.7089,10.1742,11.1742,1
77771,15.2757,15.041,15.3251,15.4225,15.3613,15.554,10.1742,11.1742,1
77794,15.2868,15.0861,15.3253,15.4225,15.4338,15.5506,10.1742,11.1742,1
77816,15.2978,15.0907,15.3157,15.4245,15.4626,15.5492,10.1742,11.1742,1
77841,15.3273,15.1129,15.319,15.4587,15.5046,15.5552,10.1742,11.1742,1
77865,15.3786,15.1363,15.3153,15.4629,15.5125,15.557,10.1742,11.1742,1
77882,15.3867,15.1388,15.325,15.4309,15.5135,15.5512,10.1742,11.1742,1
77904,15.396,15.1486,15.3542,15.4298,15.5086,15.5465,10.1742,11.1742,1
77926,15.4031,15.1517,15.3896,15.4219,15.5007,15.5402,10.1742,11.1742,1
77947,15.4177,15.1569,15.3964,15.401,15.4902,15.5148,10.1742,11.1742,1
77969,15.4392,15.1977,15.4248,15.4287,15.5519,15.522,10.1742,11.1742,1
77991,15.5373,15.2939,15.6038,15.4723,15.6669,15.5552,10.1742,11.1742,1
78015,15.5549,15.371,15.6344,15.4962,15.7028,15.5993,10.1742,11.1742,1
78039,15.6142,15.3973,15.6819,15.5963,15.7743,15.7093,10.1742,11.1742,1
78061,15.664,15.4088,15.6925,15.6375,15.813,15.7493,10.1742,11.1742,1
78080,15.6767,15.4958,15.709,15.6512,15.835,15.8241,10.1742,11.1742,1
78102,15.6768,15.5258,15.7125,15.6574,15.8418,15.8754,10.1742,11.1742,1
78126,15.6822,15.5787,15.7195,15.6611,15.876,15.9083,10.1742,11.1742,1
78146,15.6786,15.5766,15.7309,15.6648,15.8819,15.9116,10.1742,11.1742,1
78167,15.6783,15.5706,15.7144,15.675,15.8798,15.91,10.1742,11.1742,1
78189,15.6781,15.5312,15.6921,15.6954,15.8467,15.8777,10.1742,11.1742,1
78211,15.6746,15.5093,15.634,15.6918,15.7793,15.8094,10.1742,11.1742,1
78235,15.6444,15.4993,15.6035,15.6682,15.6665,15.7008,10.1742,11.1742,1
78256,15.6221,15.4982,15.6,15.6626,15.638,15.6273,10.1742,11.1742,1
78281,15.6091,15.5001,15.6051,15.6562,15.6101,15.5785,10.1742,11.1742,1
78304,15.5953,15.4967,15.6074,15.644,15.5799,15.576,10.1742,11.1742,1
78322,15.5942,15.4846,15.6081,15.6249,15.5735,15.585,10.1742,11.1742,1
78344,15.5839,15.4703,15.6236,15.652,15.6105,15.6709,10.1742,11.1742,1
78369,15.5617,15.4179,15.6171,15.6542,15.6006,15.7005,10.1742,11.1742,1
78390,15.583,15.3881,15.6128,15.6537,15.5788,15.7037,10.1742,11.1742,1
78409,15.5808,15.3728,15.6056,15.6532,15.5768,15.6757,10.1742,11.1742,1
78431,15.5427,15.3699,15.556,15.6253,15.5642,15.6272,10.1742,11.1742,1
78454,15.5381,15.366,15.451,15.4735,15.5426,15.4832,10.1742,11.1742,1
78477,15.5423,15.3733,15.4426,15.471,15.5423,15.4619,10.1742,11.1742,1
78500,15.5485,15.3795,15.4299,15.468,15.5413,15.4767,10.1742,11.1742,1
78525,15.7844,15.4086,15.466,15.4797,15.6085,15.4898,10.1742,11.1742,1
78545,15.9638,15.42,15.5004,15.5769,15.6717,15.524,10.1742,11.1742,1
78565,15.9908,15.4875,15.5216,15.6024,15.9487,15.6755,10.1742,11.1742,1
78587,16.0043,15.5018,15.5217,15.6214,16.0522,15.7488,10.1742,11.1742,1
78616,16.0125,15.5128,15.4941,15.5961,16.147,15.776,10.1742,11.1742,1
78636,16.0211,15.5218,15.7143,15.5796,16.1888,15.7936,10.1742,11.1742,1
78656,16.0386,15.5229,15.8732,15.5606,16.2476,15.8069,10.1742,11.1742,1
78676,16.0426,15.5575,15.9173,15.5777,16.2983,15.9384,10.1742,11.1742,1
78698,16.0427,15.5881,16.0096,15.603,16.3107,16.0507,10.1742,11.1742,1
78719,16.0395,15.6136,16.0709,15.7995,16.3166,16.1149,10.1742,11.1742,1
78740,16.1114,15.6695,16.207,15.839,16.3231,16.1786,10.1742,11.1742,1
78766,16.1301,15.7657,16.2515,15.9449,16.3271,16.2149,10.1742,11.1742,1
78791,16.207,16.0893,16.2854,16.0154,16.3305,16.2439,10.1742,11.1742,1
78814,16.2583,16.2019,16.3446,16.06,16.3325,16.3046,10.1742,11.1742,1
78837,16.2695,16.298,16.3661,16.1892,16.3308,16.3304,10.1742,11.1742,1
78859,16.2707,16.3724,16.3864,16.2302,16.3262,16.3409,10.1742,11.1742,1
78880,16.2702,16.4038,16.4041,16.2614,16.3204,16.3527,10.1742,11.1742,1
78902,16.1586,16.3845,16.3748,16.2518,16.2124,16.3362,10.1742,11.1742,1
78924,11.2349,11.3554,10.957,11.1723,11.7126,11.0733,10.1742,11.1742,1
78940,11.2388,11.338,10.9645,11.1783,11.3239,11.0827,10.1742,11.1742,1
78968,11.2846,11.3238,11.0191,11.1924,11.4908,11.1085,10.1742,11.1742,1
78988,11.2776,11.3121,10.9914,11.142,11.4914,11.0822,10.1742,11.1742,1
79013,11.2698,11.3011,10.9547,11.0828,11.4826,11.0709,10.1742,11.1742,1
79035,11.2908,11.3151,10.9714,11.063,11.5364,11.0901,10.1742,11.1742,1
79057,12.7582,11.3311,12.1337,12.8926,12.298,12.9813,10.1742,11.1742,1
79079,13.2565,13.2451,13.0767,13.111,12.4542,13.0243,10.1742,11.1742,1
79099,13.2898,13.2003,13.0658,13.1289,12.7754,13.0395,10.1742,11.1742,1
79122,13.2925,13.1913,13.0324,13.0956,12.8183,13.0285,10.1742,11.1742,1
79142,13.2921,13.18,12.9636,13.0583,12.8338,12.9686,10.1742,11.1742,1
79167,13.2954,13.1973,12.986,13.0638,12.9134,13.0015,10.1742,11.1742,1
79189,13.32,13.2095,13.0213,13.1977,13.2404,13.1075,10.1742,11.1742,1
79208,13.3231,13.2178,13.0702,13.2654,13.3002,13.1475,10.1742,11.1742,1
79228,13.3284,13.2281,13.1399,13.3082,13.3233,13.1761,10.1742,11.1742,1
79254,13.3232,13.2319,13.1646,13.3203,13.3302,13.1794,10.1742,11.1742,1
79276,13.3154,13.2357,13.1853,13.3263,13.3396,13.1945,10.1742,11.1742,1
79295,13.3098,13.2428,13.2185,13.3464,13.3336,13.2202,10.1742,11.1742,1
79316,13.309,13.2523,13.2592,13.3627,13.3223,13.2304,10.1742,11.1742,1
79342,13.2923,13.2472,13.2465,13.3346,13.2756,13.2005,10.1742,11.1742,1
79364,13.291,13.2336,13.2242,13.3239,13.2554,13.1761,10.1742,11.1742,1
79387,13.2829,13.2187,13.1839,13.2457,13.2125,13.1477,10.1742,11.1742,1
79409,13.2763,13.1977,13.1408,13.0046,13.1715,13.1117,10.1742,11.1742,1
79424,13.2669,13.1736,13.1385,13.0131,13.1427,13.0967,10.1742,11.1742,1
79448,13.246,13.0934,13.0755,12.9698,12.9784,13.0558,10.1742,11.1742,1
79468,13.241,13.0597,13.0674,12.9693,12.9405,13.0576,10.1742,11.1742,1
79496,13.2364,13.0264,13.0662,12.9356,12.9062,13.0494,10.1742,11.1742,1
79512,13.2323,12.9982,13.0393,12.8666,12.8511,12.9724,10.1742,11.1742,1
79532,13.2106,12.9432,12.9548,12.7926,12.7747,12.8296,10.1742,11.1742,1
79554,13.169,12.8871,12.8884,12.7119,12.7774,12.5979,10.1742,11.1742,1
79576,13.1672,12.8717,12.8806,12.704,12.8209,12.5969,10.1742,11.1742,1
79597,13.1682,12.8891,12.8897,12.7621,12.9039,12.6193,10.1742,11.1742,1
79623,13.1676,12.9222,12.9406,12.8746,12.9446,12.8608,10.1742,11.1742,1
79650,13.1511,12.9307,12.9459,12.8916,12.9404,12.8637,10.1742,11.1742,1
79666,13.1446,12.9356,12.9492,12.942,12.9382,12.888,10.1742,11.1742,1
79690,13.1372,12.9355,12.953,12.976,12.939,12.9244,10.1742,11.1742,1
79708,13.1258,12.9313,12.9658,12.9772,12.9373,12.9259,10.1742,11.1742,1
79730,13.1274,12.9333,12.9792,12.9878,12.9506,12.9264,10.1742,11.1742,1
79751,13.1238,12.9368,12.9831,12.9905,12.9368,12.9231,10.1742,11.1742,1
79774,13.1147,12.9482,12.9827,12.9898,12.9335,12.9251,10.1742,11.1742,1
79802,13.1134,12.9557,12.9931,13.0071,12.9139,12.9314,10.1742,11.1742,1
79826,13.1131,12.9642,13.0207,13.0132,12.9015,12.9674,10.1742,11.1742,1
79846,13.1287,12.9694,13.093,13.0353,12.9589,12.9993,10.1742,11.1742,1
79871,13.1496,12.9851,13.1057,13.1306,12.9946,13.0135,10.1742,11.1742,1
79893,13.1456,12.9786,13.1036,13.1288,12.9893,12.9882,10.1742,11.1742,1
79912,13.144,12.9696,13.0918,13.1338,12.9999,12.9844,10.1742,11.1742,1
79929,13.1413,12.9683,13.0922,13.148,13.0034,13,10.1742,11.1742,1
79951,13.1099,12.964,13.0601,13.0258,12.9811,12.9674,10.1742,11.1742,1
79972,13.1005,12.9523,13.0595,12.9426,12.9766,12.9244,10.1742,11.1742,1
79994,13.0282,12.914,12.9629,12.769,12.9326,12.4624,10.1742,11.1742,1
80016,12.9608,12.894,12.9335,12.7527,12.9022,12.4652,10.1742,11.1742,1
80037,12.9598,12.9051,12.9455,12.7916,12.8955,12.7613,10.1742,11.1742,1
80059,12.9746,12.9157,12.9499,12.8264,12.9012,12.8831,10.1742,11.1742,1
80081,12.9716,12.9114,12.9402,12.8362,12.9025,12.8841,10.1742,11.1742,1
80104,12.9728,12.9187,12.9284,12.8277,12.8924,12.8359,10.1742,11.1742,1
80129,12.9572,12.9182,12.9157,12.8252,12.8533,12.81,10.1742,11.1742,1
80157,12.8653,12.9145,12.8869,12.7935,12.8002,12.7275,10.1742,11.1742,1
80176,12.8368,12.9116,12.872,12.7426,12.7686,12.6416,10.1742,11.1742,1
80196,12.832,12.9167,12.8471,12.7222,12.7712,12.6391,10.1742,11.1742,1
80216,12.8379,12.9221,12.8469,12.728,12.7756,12.6507,10.1742,11.1742,1
80244,12.8455,12.9235,12.8476,12.7175,12.7759,12.6297,10.1742,11.1742,1
80267,12.8683,12.9338,12.8572,12.766,12.7749,12.6519,10.1742,11.1742,1
80289,12.8783,12.9361,12.8616,12.7944,12.7751,12.644,10.1742,11.1742,1
80311,12.9041,12.9366,12.8718,12.8895,12.8184,12.6901,10.1742,11.1742,1
80332,12.95,12.9442,12.8975,12.9874,12.8476,12.7434,10.1742,11.1742,1
80346,13.0184,12.9584,12.9959,13.0829,12.9271,12.9378,10.1742,11.1742,1
80368,13.1706,12.9979,13.1381,13.2772,13.1572,13.2314,10.1742,11.1742,1
80394,13.2409,13.0109,13.1392,13.321,13.2005,13.2941,10.1742,11.1742,1
80412,13.2639,13.0244,13.2154,13.3631,13.317,13.4996,10.1742,11.1742,1
80435,13.2376,13.0069,13.186,13.2464,13.279,13.4996,10.1742,11.1742,1
80465,13.062,12.9675,13.01,12.8179,12.9577,12.9174,10.1742,11.1742,1
80483,13.0021,12.9447,12.8677,12.7609,12.8416,12.8094,10.1742,11.1742,1
80508,12.9559,12.9063,12.7312,12.6945,12.7505,12.7451,10.1742,11.1742,1
80530,12.9348,12.8355,12.7092,12.669,12.7104,12.6672,10.1742,11.1742,1
80550,12.8944,12.7551,12.6863,12.6336,12.6779,12.614,10.1742,11.1742,1
80568,12.8757,12.7211,12.6755,12.5813,12.67,12.5939,10.1742,11.1742,1
80588,12.8725,12.6888,12.6666,12.5631,12.6613,12.5687,10.1742,11.1742,1
80619,12.8689,12.6815,12.6409,12.5242,12.6596,12.5608,10.1742,11.1742,1
80641,12.8598,12.6676,12.6316,12.5374,12.66,12.5649,10.1742,11.1742,1
80662,12.4229,12.6332,12.5869,12.4736,12.6268,12.508,10.1742,11.1742,1
80685,12.3048,12.6208,12.5873,12.4439,12.6048,12.4497,10.1742,11.1742,1
80707,12.2829,12.5095,12.5251,12.2546,12.4504,12.1407,10.1742,11.1742,1
80729,12.2317,12.2939,12.4684,11.9142,12.3357,12.1168,10.1742,11.1742,1
80742,12.1752,12.1073,12.4184,11.8102,12.2396,12.0491,10.1742,11.1742,1
80770,12.1202,12.0788,12.2252,11.6454,11.6213,11.6355,10.1742,11.1742,1
80792,12.1175,12.0882,12.169,11.6581,11.6098,11.6421,10.1742,11.1742,1
80812,12.1086,12.0877,12.0961,11.6728,11.624,11.6383,10.1742,11.1742,1
80834,12.1073,12.0884,12.0563,11.7387,11.6268,11.6588,10.1742,11.1742,1
80854,12.0884,12.0656,12.0416,11.7447,11.6264,11.661,10.1742,11.1742,1
80873,12.0646,12.0062,12.0137,11.7443,11.6131,11.6319,10.1742,11.1742,1
80895,12.0691,12.019,12.0405,11.7665,11.719,11.6364,10.1742,11.1742,1
80918,12.0785,12.0633,12.0437,11.7742,11.7474,11.6277,10.1742,11.1742,1
80943,12.13,12.2528,12.1308,11.8098,11.8194,11.6706,10.1742,11.1742,1
80970,12.173,12.4381,12.1509,11.8451,11.87,11.7208,10.1742,11.1742,1
80993,12.185,12.4834,12.1541,11.857,11.9006,11.7745,10.1742,11.1742,1
81014,12.1979,12.4994,12.1543,11.876,11.9303,11.8078,10.1742,11.1742,1
81036,12.208,12.5178,12.1645,11.8989,11.9611,11.8645,10.1742,11.1742,1
81058,12.2067,12.5208,12.1812,11.9066,11.9613,11.8688,10.1742,11.1742,1
81081,12.2029,12.5313,12.1955,11.9149,11.9655,11.8678,10.1742,11.1742,1
81102,12.2022,12.5331,12.1961,11.9087,11.9617,11.863,10.1742,11.1742,1
81125,12.1913,12.5331,12.2017,11.9159,11.9463,11.8505,10.1742,11.1742,1
81147,12.1826,12.528,12.2067,11.908,11.9108,11.8315,10.1742,11.1742,1
81169,12.155,12.513,12.1976,11.8756,11.8518,11.8119,10.1742,11.1742,1
81191,12.1544,12.4838,12.173,11.8372,11.8189,11.8011,10.1742,11.1742,1
81213,12.1522,12.4652,12.178,11.8396,11.8182,11.8366,10.1742,11.1742,1
81235,12.1489,12.4342,12.1759,11.8324,11.7994,11.8552,10.1742,11.1742,1
81257,12.139,12.3923,12.1742,11.8316,11.7998,11.8602,10.1742,11.1742,1
81279,12.1418,12.3702,12.1785,11.8423,11.827,11.8674,10.1742,11.1742,1
81301,12.1732,12.3653,12.1952,11.8774,11.9073,11.896,10.1742,11.1742,1
81322,12.1763,12.3487,12.213,11.8979,11.9606,11.8829,10.1742,11.1742,1
81338,12.1769,12.2113,12.2093,11.8785,11.9507,11.8597,10.1742,11.1742,1
81362,12.1675,12.001,12.1466,11.7743,11.9055,11.7611,10.1742,11.1742,1
81386,12.1627,11.9715,12.1327,11.7192,11.8887,11.736,10.1742,11.1742,1
81409,12.1751,11.9838,12.1358,11.7364,11.898,11.7356,10.1742,11.1742,1
81428,12.1853,11.9984,12.1533,11.7941,11.9016,11.7439,10.1742,11.1742,1
81448,12.1911,12.1015,12.1772,11.8538,11.9228,11.7498,10.1742,11.1742,1
81472,12.2078,12.17,12.1884,11.881,11.9362,11.7467,10.1742,11.1742,1
81495,12.2061,12.1821,12.1803,11.8564,11.9027,11.7352,10.1742,11.1742,1
81520,12.1962,12.1949,12.1732,11.8449,11.8654,11.7279,10.1742,11.1742,1
81542,12.1911,12.2091,12.1638,11.8342,11.8238,11.7137,10.1742,11.1742,1
81564,12.1903,12.2214,12.1566,11.84,11.7989,11.7247,10.1742,11.1742,1
81582,12.1787,12.2284,12.1532,11.8394,11.7886,11.7217,10.1742,11.1742,1
81601,12.1634,12.235,12.1538,11.8574,11.7907,11.7248,10.1742,11.1742,1
81627,12.1337,12.2398,12.1309,11.8535,11.7488,11.7181,10.1742,11.1742,1
81653,12.109,12.2456,12.1146,11.8521,11.7262,11.7214,10.1742,11.1742,1
81674,12.0933,12.2528,12.1102,11.8571,11.6922,11.7349,10.1742,11.1742,1
81694,12.0542,12.2335,12.0883,11.8508,11.6575,11.7741,10.1742,11.1742,1
81719,11.9992,12.2053,12.0589,11.8364,11.6082,11.7778,10.1742,11.1742,1
81741,11.9935,12.1998,12.0779,11.8387,11.6227,11.9571,10.1742,11.1742,1
81762,13.3632,13.3715,13.4134,12.7874,12.701,12.7239,10.1742,11.1742,1
81785,13.3427,13.4271,13.3795,12.7703,12.7334,12.7746,10.1742,11.1742,1
81807,13.3176,13.4206,13.3012,12.729,12.7215,12.7616,10.1742,11.1742,1
81826,13.3083,13.4163,13.2414,12.7132,12.7143,12.7714,10.1742,11.1742,1
81850,13.2897,13.4112,13.2246,12.6951,12.7044,12.7772,10.1742,11.1742,1
81873,13.2694,13.3938,13.2246,12.6931,12.7131,12.7874,10.1742,11.1742,1
81895,13.2504,13.364,13.2228,12.6781,12.7322,12.7952,10.1742,11.1742,1
81912,13.2423,13.3535,13.2278,12.7171,12.766,12.8171,10.1742,11.1742,1
81939,13.2321,13.3325,13.223,12.7209,12.7724,12.8151,10.1742,11.1742,1
81958,13.2167,13.3005,13.2182,12.7282,12.7683,12.8096,10.1742,11.1742,1
81980,13.1711,13.2061,13.1989,12.7196,12.7424,12.8036,10.1742,11.1742,1
81996,13.1504,13.158,13.1877,12.7204,12.7341,12.7953,10.1742,11.1742,1
82020,13.1433,13.1405,13.2149,12.7165,12.7222,12.7811,10.1742,11.1742,1
82046,13.1072,13.0739,13.1986,12.6943,12.6928,12.7462,10.1742,11.1742,1
82061,13.0552,13.0236,13.1973,12.644,12.6795,12.7366,10.1742,11.1742,1
82084,13.0532,13.0235,13.1984,12.6437,12.7036,12.7065,10.1742,11.1742,1
82105,13.0563,13.0249,13.2088,12.6656,12.7313,12.7134,10.1742,11.1742,1
82128,13.0638,13.0564,13.2188,12.7545,12.7636,12.7407,10.1742,11.1742,1
82153,13.065,13.0601,13.2188,12.7637,12.7723,12.7366,10.1742,11.1742,1
82174,13.0639,13.0642,13.225,12.7651,12.7743,12.738,10.1742,11.1742,1
82196,13.0745,13.0754,13.2485,12.7806,12.8282,12.7603,10.1742,11.1742,1
82215,13.1009,13.0704,13.2837,12.8098,12.86,12.7881,10.1742,11.1742,1
82239,13.0964,13.0682,13.2912,12.8174,12.8656,12.7912,10.1742,11.1742,1
82262,13.0717,13.0632,13.2885,12.8024,12.8425,12.7883,10.1742,11.1742,1
82281,13.0675,13.0634,13.2907,12.8051,12.8387,12.7869,10.1742,11.1742,1
82303,13.0968,13.074,13.3069,12.8168,12.8551,12.7985,10.1742,11.1742,1
82325,13.1978,13.0844,13.3234,12.8282,12.9017,12.803,10.1742,11.1742,1
82349,13.2617,13.0876,13.3247,12.8253,12.9037,12.8023,10.1742,11.1742,1
82374,13.2728,13.0811,13.3224,12.7958,12.857,12.7874,10.1742,11.1742,1
82393,13.287,13.0735,13.3455,12.796,12.8702,12.8069,10.1742,11.1742,1
82414,13.285,13.055,13.3522,12.8532,12.8809,12.8425,10.1742,11.1742,1
82435,13.2368,13.0349,13.35,12.8546,12.8397,12.8484,10.1742,11.1742,1
82462,13.1373,13.0247,13.319,12.8118,12.7566,12.7562,10.1742,11.1742,1
82489,12.765,12.9992,13.1015,12.1307,12.6164,12.5079,10.1742,11.1742,1
82508,12.6833,12.978,12.9104,12.1187,12.5013,12.3711,10.1742,11.1742,1
82523,12.6646,12.9617,12.8529,12.1289,12.4754,12.3488,10.1742,11.1742,1
82545,12.7214,12.9675,12.8757,12.3002,12.4948,12.3806,10.1742,11.1742,1
82568,12.7795,12.9695,12.8806,12.4493,12.5001,12.4381,10.1742,11.1742,1
82592,12.8296,12.9843,12.89,12.4664,12.5328,12.4567,10.1742,11.1742,1
82616,12.8368,12.9844,12.8892,12.4738,12.5491,12.4657,10.1742,11.1742,1
82639,12.8374,12.9855,12.8856,12.4751,12.5593,12.4711,10.1742,11.1742,1
82656,12.8303,12.967,12.854,12.4598,12.5419,12.4639,10.1742,11.1742,1
82680,12.8304,12.9487,12.8451,12.4639,12.5383,12.4649,10.1742,11.1742,1
82700,12.8294,10.6377,12.8503,12.4561,12.5098,12.4727,10.1742,11.1742,1
82726,9.1425,9.9275,9.1432,8.4276,8.4377,8.5948,10.1742,11.1742,1
82747,9.1222,9.7947,9.1507,8.4024,8.4333,8.6048,10.1742,11.1742,1
82773,9.1164,9.7565,9.1519,8.4012,8.4452,8.5524,10.1742,11.1742,1
82797,9.183,9.7595,9.2205,8.4345,8.65,8.553,10.1742,11.1742,1
82819,9.9888,9.7936,9.7246,9.2942,9.2034,9.4333,10.1742,11.1742,1
82841,10.0553,9.7999,9.8183,9.3079,9.205,9.4373,10.1742,11.1742,1
82859,12.1328,11.8848,11.8513,11.7262,11.9646,11.8625,10.1742,11.1742,1
82878,12.0597,11.8309,11.8254,11.718,11.9285,11.8505,10.1742,11.1742,1
82907,11.9615,11.7744,11.7071,11.5736,11.7269,11.4947,10.1742,11.1742,1
82926,11.7929,11.6819,11.6665,11.3989,11.5519,11.3461,10.1742,11.1742,1
82947,11.7692,11.6522,11.654,11.3713,11.5263,11.2961,10.1742,11.1742,1
82963,11.7568,11.6242,11.6445,11.3554,11.4995,11.2183,10.1742,11.1742,1
82990,11.7285,11.632,11.63,11.2867,11.4459,11.1625,10.1742,11.1742,1
83017,11.6787,11.6336,11.6168,11.1872,11.3126,11.1243,10.1742,11.1742,1
83037,11.6801,11.6348,11.6158,11.1411,11.2871,11.1121,10.1742,11.1742,1
83060,11.676,11.6323,11.6111,11.1283,11.217,11.1085,10.1742,11.1742,1
83078,11.6747,11.6191,11.5838,11.1108,11.1885,11.1132,10.1742,11.1742,1
83102,11.6751,11.6042,11.5679,11.1106,11.1554,11.1296,10.1742,11.1742,1
83119,11.6701,11.5803,11.563,11.1056,11.1185,11.1369,10.1742,11.1742,1
83142,11.6553,11.5647,11.5455,11.1018,11.0588,11.1327,10.1742,11.1742,1
83161,11.6568,11.5592,11.5234,11.089,11.0295,11.1304,10.1742,11.1742,1
83183,11.663,11.57,11.507,11.0855,11.0254,11.1295,10.1742,11.1742,1
83215,11.6557,11.5767,11.4864,11.0581,11.0071,11.1121,10.1742,11.1742,1
83237,11.6509,11.5791,11.4664,11.0527,10.9783,11.1075,10.1742,11.1742,1
83259,11.6661,11.5951,11.4648,11.0501,10.9782,11.1088,10.1742,11.1742,1
83281,11.6656,11.5935,11.4536,11.0462,10.9817,11.1092,10.1742,11.1742,1
83303,11.6774,11.593,11.4531,11.0519,11.0692,11.1136,10.1742,11.1742,1
83324,11.6925,11.5971,11.4658,11.0856,11.132,11.1285,10.1742,11.1742,1
83347,11.7006,11.5956,11.4685,11.0755,11.1502,11.1297,10.1742,11.1742,1
83364,11.7032,11.5774,11.469,11.085,11.158,11.1312,10.1742,11.1742,1
