Pos,WT_1,WT_2,WT_3,Drho_1,Drho_2,Drho_3,CDS_Median,CDS_two_median,white
77690,7.0288,7.2065,7.1642,7.0532,6.9906,6.9173,10.1742,11.1742,1
77715,7.0017,7.2007,7.1619,7.0369,6.9889,6.9173,10.1742,11.1742,1
77732,6.9989,7.2024,7.1604,7.0362,6.9906,6.9173,10.1742,11.1742,1
77758,6.9865,7.224,7.1624,7.0415,6.9934,7.0004,10.1742,11.1742,1
77781,6.9173,7.2245,7.1551,7.037,6.9933,6.9995,10.1742,11.1742,1
77800,6.9731,7.2341,7.1793,7.0484,6.9927,7.0034,10.1742,11.1742,1
77822,6.9173,7.2564,7.2082,7.0798,6.9926,7.0081,10.1742,11.1742,1
77846,6.9173,7.267,7.2087,7.0911,7.0027,7.005,10.1742,11.1742,1
77868,6.9173,7.298,7.2115,7.0911,7.0097,7.004,10.1742,11.1742,1
77891,7.3774,7.3802,7.3017,7.2833,7.0703,7.2104,10.1742,11.1742,1
77912,7.2278,7.3636,7.2902,7.2546,7.0695,7.1702,10.1742,11.1742,1
77927,7.206,7.3546,7.2562,7.236,7.055,7.1437,10.1742,11.1742,1
77956,7.1713,7.3634,7.2563,7.2264,7.0444,7.1344,10.1742,11.1742,1
77978,7.1847,7.3909,7.3113,7.2272,7.0578,7.1571,10.1742,11.1742,1
78001,7.3254,7.5636,7.3649,7.2468,7.0764,7.167,10.1742,11.1742,1
78023,7.4597,7.792,7.4914,7.2987,7.1014,7.1934,10.1742,11.1742,1
78045,7.6059,7.95,7.7655,7.3867,7.1451,7.3036,10.1742,11.1742,1
78064,7.7705,7.9951,7.7931,7.5037,7.1671,7.3648,10.1742,11.1742,1
78085,7.849,8.0886,7.8086,7.7025,7.1671,7.4576,10.1742,11.1742,1
78106,7.6307,8.0507,7.7512,7.4727,7.1473,7.3737,10.1742,11.1742,1
78130,7.4515,7.9183,7.7098,7.4377,7.0985,7.3014,10.1742,11.1742,1
78151,7.4065,7.8241,7.3501,7.0813,7.0789,7.1031,10.1742,11.1742,1
78175,7.2751,7.0771,6.9173,7.0237,7.0083,7.0986,10.1742,11.1742,1
78198,7.2345,7.0284,6.9173,7.0003,6.9964,6.9173,10.1742,11.1742,1
78220,7.2313,6.9998,7.0917,6.9977,6.9987,6.9173,10.1742,11.1742,1
78243,7.284,7.2406,7.3271,7.1158,7.0204,7.0725,10.1742,11.1742,1
78265,7.6188,7.2978,7.4934,7.1463,7.0702,7.1424,10.1742,11.1742,1
78285,7.664,7.3908,7.7229,7.1536,7.0729,7.1824,10.1742,11.1742,1
78306,7.6874,7.6046,7.7685,7.1876,7.0798,7.2133,10.1742,11.1742,1
78327,7.7526,7.7797,7.9325,7.3656,7.1992,7.2442,10.1742,11.1742,1
78348,8.1106,8.1637,7.9901,7.7053,7.3199,7.3061,10.1742,11.1742,1
78370,8.1449,8.1724,8.0529,7.7532,7.381,7.352,10.1742,11.1742,1
78394,8.1771,8.2089,8.1693,7.8499,7.4228,7.5677,10.1742,11.1742,1
78418,7.4725,7.7177,7.5757,7.2927,7.0142,7.1949,10.1742,11.1742,1
78438,7.3948,7.6986,7.5477,7.2519,7.0207,7.1515,10.1742,11.1742,1
78460,7.3646,7.703,7.5353,7.2399,7.0328,7.1692,10.1742,11.1742,1
78484,7.3625,7.7095,7.5524,7.2507,7.0454,7.1734,10.1742,11.1742,1
78507,7.3676,7.7323,7.5681,7.2436,7.0452,7.2006,10.1742,11.1742,1
78528,7.4006,7.7832,7.61,7.2695,7.1572,7.2755,10.1742,11.1742,1
78550,7.5144,7.9321,7.6593,7.2978,7.3142,7.3639,10.1742,11.1742,1
78569,7.7606,7.9821,7.7071,7.3371,7.3439,7.4005,10.1742,11.1742,1
78591,8.2103,8.0262,8.1016,7.8686,7.3994,7.5454,10.1742,11.1742,1
78616,8.2196,8.0936,8.1187,7.8956,7.4057,7.5751,10.1742,11.1742,1
78639,8.2471,8.1692,8.1524,7.918,7.4207,7.6055,10.1742,11.1742,1
78656,8.2672,8.2506,8.176,7.9809,7.4446,7.713,10.1742,11.1742,1
78674,8.2914,8.2607,8.2273,8.0197,7.4553,7.7477,10.1742,11.1742,1
78698,7.3059,7.709,7.7309,7.1981,7.0207,7.15,10.1742,11.1742,1
78722,7.296,7.6964,7.3607,7.1412,7.0123,7.1548,10.1742,11.1742,1
78746,7.3002,7.6455,7.3369,7.1358,7.011,7.1527,10.1742,11.1742,1
78765,7.3645,7.6623,7.3452,7.1501,7.0198,7.1614,10.1742,11.1742,1
78789,7.3609,7.6486,7.3848,7.1518,7.0111,7.1653,10.1742,11.1742,1
78814,7.339,7.639,7.3788,7.1388,7.0119,7.1697,10.1742,11.1742,1
78832,7.3388,7.6474,7.5414,7.1635,7.0207,7.1992,10.1742,11.1742,1
78852,7.346,7.6686,7.5871,7.2434,7.0423,7.201,10.1742,11.1742,1
78871,7.3968,7.7598,7.6474,7.3328,7.0432,7.206,10.1742,11.1742,1
78893,7.6549,8.1412,7.8403,7.7272,7.1805,7.4437,10.1742,11.1742,1
78915,9.0139,9.0426,8.0712,8.1439,7.7441,7.9625,10.1742,11.1742,1
78937,9.036,9.0666,7.9963,8.1975,7.7669,8.0144,10.1742,11.1742,1
78959,9.0074,8.0997,7.72,7.893,7.7449,7.9408,10.1742,11.1742,1
78981,8.1517,7.6638,7.4262,7.8504,7.7423,7.8969,10.1742,11.1742,1
79012,7.4573,7.5693,7.3998,7.8353,7.7437,7.8849,10.1742,11.1742,1
79028,7.4015,7.5444,7.3749,7.8456,7.7467,7.8874,10.1742,11.1742,1
79051,7.3829,7.5209,7.3505,7.7869,7.7381,7.8601,10.1742,11.1742,1
79071,7.368,7.5146,7.3482,7.758,7.7114,7.8361,10.1742,11.1742,1
79092,7.3692,7.5238,7.3529,7.7182,7.672,7.823,10.1742,11.1742,1
79113,7.3663,7.5072,7.3317,7.7155,7.6817,7.8214,10.1742,11.1742,1
79136,8.8884,8.8324,8.7961,8.7611,8.1375,8.6235,10.1742,11.1742,1
79158,8.9713,8.9829,9.1338,8.818,8.1857,8.6529,10.1742,11.1742,1
79179,8.9901,9.0292,9.1411,8.8221,8.1815,8.6652,10.1742,11.1742,1
79202,9.0149,9.0908,9.1648,8.8651,8.1852,8.7033,10.1742,11.1742,1
79223,9.0395,9.1423,9.1779,8.8938,8.2403,8.7238,10.1742,11.1742,1
79245,9.0344,9.137,9.173,8.8216,8.2303,8.6394,10.1742,11.1742,1
79269,8.9892,8.9919,9.1672,8.5936,8.1739,8.1166,10.1742,11.1742,1
79296,7.6441,7.5901,9.1733,7.4118,7.4069,7.5558,10.1742,11.1742,1
79311,7.6587,7.574,7.4397,7.4068,7.4022,7.5503,10.1742,11.1742,1
79336,7.6797,7.5833,7.4873,7.4726,7.4061,7.5794,10.1742,11.1742,1
79359,7.7027,7.6201,7.5301,7.5686,7.4162,7.6364,10.1742,11.1742,1
79382,7.6919,7.6384,7.5728,7.579,7.4126,7.5914,10.1742,11.1742,1
79399,7.6964,7.7674,7.8382,7.6747,7.4243,7.6007,10.1742,11.1742,1
79421,7.6933,7.7767,7.8403,7.6642,7.4224,7.5659,10.1742,11.1742,1
79443,7.7037,7.7967,7.8486,7.6557,7.4237,7.5497,10.1742,11.1742,1
79465,7.7087,7.811,7.8542,7.6482,7.4275,7.54,10.1742,11.1742,1
79492,7.6383,7.45,7.5767,7.5826,7.4138,7.4653,10.1742,11.1742,1
79518,7.5597,7.3608,7.5766,7.5682,7.4168,7.4442,10.1742,11.1742,1
79540,7.4859,7.3471,7.5935,7.5654,7.4537,7.4763,10.1742,11.1742,1
79556,7.4811,7.3607,7.6591,7.5769,7.4884,7.5489,10.1742,11.1742,1
79581,7.4799,7.3219,7.7174,7.583,7.4988,7.559,10.1742,11.1742,1
79607,7.4549,7.2504,7.6955,7.5473,7.4626,7.5397,10.1742,11.1742,1
79629,7.3939,7.1833,7.5933,7.5176,7.4074,7.5152,10.1742,11.1742,1
79650,7.2846,7.1473,7.4682,7.5011,7.3207,7.443,10.1742,11.1742,1
79672,7.2419,7.1221,7.4408,7.491,7.2473,7.4028,10.1742,11.1742,1
79694,7.2282,7.1187,7.4287,7.4787,7.1751,7.3844,10.1742,11.1742,1
79710,7.2257,7.1191,7.4141,7.4925,7.1604,7.3806,10.1742,11.1742,1
79738,7.2417,7.1785,7.4087,7.51,7.2006,7.4009,10.1742,11.1742,1
79760,7.3738,7.4256,7.4367,7.5567,7.329,7.4261,10.1742,11.1742,1
79781,7.5485,8.013,7.8735,7.6211,7.417,7.4731,10.1742,11.1742,1
79805,7.553,8.0327,7.9016,7.622,7.4195,7.4587,10.1742,11.1742,1
79827,7.5777,8.0505,7.9306,7.6327,7.4196,7.4585,10.1742,11.1742,1
79848,7.6542,8.0817,7.9527,7.6444,7.4439,7.4993,10.1742,11.1742,1
79862,7.7679,8.1729,7.9952,7.6771,7.5354,7.6424,10.1742,11.1742,1
79884,8.1165,8.4976,8.0455,7.8971,7.6039,7.7565,10.1742,11.1742,1
79906,8.2718,8.6312,8.4884,8.141,7.9198,7.9345,10.1742,11.1742,1
79927,8.2417,8.6183,8.475,8.1594,7.9338,7.947,10.1742,11.1742,1
79949,8.2171,8.588,8.4618,8.1148,7.9408,7.9418,10.1742,11.1742,1
79974,8.1466,8.4935,8.4167,7.9946,7.9272,7.9222,10.1742,11.1742,1
80000,8.0948,8.1796,8.2685,7.9338,7.9045,7.9063,10.1742,11.1742,1
80024,8.0826,8.0936,8.2714,7.921,7.8941,7.8934,10.1742,11.1742,1
80043,8.0701,8.0225,8.2531,7.8753,7.8323,7.837,10.1742,11.1742,1
80068,7.2058,7.6287,7.4213,7.6358,7.6851,7.5901,10.1742,11.1742,1
80090,7.1584,7.5817,7.3785,7.633,7.6682,7.5862,10.1742,11.1742,1
80113,7.1804,7.5988,7.433,7.7159,7.6711,7.6021,10.1742,11.1742,1
80135,7.4271,7.655,7.5583,7.7379,7.7072,7.6127,10.1742,11.1742,1
80156,7.7652,8.0748,8.2411,7.7419,7.7073,7.6098,10.1742,11.1742,1
80178,7.7949,8.0929,8.2704,7.7573,7.7166,7.6209,10.1742,11.1742,1
80200,7.8211,8.0991,8.2784,7.7688,7.733,7.634,10.1742,11.1742,1
80213,7.8151,8.0244,8.1551,7.7258,7.7167,7.6364,10.1742,11.1742,1
80235,7.5226,7.7825,7.554,7.3968,7.2836,7.2598,10.1742,11.1742,1
80267,7.4573,7.7109,7.5425,7.395,7.2714,7.2425,10.1742,11.1742,1
80283,7.4486,7.7025,7.5549,7.4128,7.2965,7.2679,10.1742,11.1742,1
80304,7.4428,7.6994,7.5548,7.4268,7.3006,7.2826,10.1742,11.1742,1
80323,7.4378,7.7009,7.5523,7.4288,7.2935,7.2814,10.1742,11.1742,1
80345,7.4412,7.7021,7.5633,7.4279,7.3053,7.2859,10.1742,11.1742,1
80367,7.4378,7.6833,7.558,7.4276,7.309,7.3122,10.1742,11.1742,1
80391,7.4206,7.4521,7.3755,7.3904,7.2344,7.3146,10.1742,11.1742,1
80420,7.34,7.4331,7.3493,7.3854,7.1771,7.298,10.1742,11.1742,1
80442,7.3375,7.4497,7.354,7.3887,7.1704,7.3312,10.1742,11.1742,1
80464,7.159,7.1292,7.3318,7.3719,7.1503,7.3327,10.1742,11.1742,1
80484,7.1988,7.1284,7.3374,7.3931,7.1507,7.4455,10.1742,11.1742,1
80505,8.0323,8.3181,8.161,7.5345,7.5668,7.575,10.1742,11.1742,1
80521,8.0245,8.3229,8.1659,7.5593,7.5646,7.5853,10.1742,11.1742,1
80545,8.0231,8.3248,8.1676,7.6251,7.5671,7.5939,10.1742,11.1742,1
80565,8.0257,8.3255,8.1667,7.6279,7.5685,7.603,10.1742,11.1742,1
80588,8.0294,8.3312,8.1732,7.6297,7.5818,7.5885,10.1742,11.1742,1
80609,8.0254,8.3334,8.1732,7.6172,7.5853,7.5712,10.1742,11.1742,1
80638,7.8499,8.1135,8.0117,7.5596,7.5576,7.4899,10.1742,11.1742,1
80659,7.8389,7.9925,7.9504,7.5598,7.5377,7.4754,10.1742,11.1742,1
80678,7.861,7.9965,7.9391,7.5701,7.5389,7.4735,10.1742,11.1742,1
80697,7.7087,7.8786,7.8779,7.5628,7.5409,7.4668,10.1742,11.1742,1
80719,7.6765,7.8063,7.8551,7.5576,7.5462,7.469,10.1742,11.1742,1
80744,7.6716,7.7829,7.8431,7.5577,7.5611,7.4628,10.1742,11.1742,1
80763,7.6613,7.7794,7.8103,7.5573,7.5716,7.4732,10.1742,11.1742,1
80785,7.6621,7.7799,7.7996,7.5569,7.5784,7.552,10.1742,11.1742,1
80814,7.6632,7.6798,7.6538,7.5598,7.5726,7.5716,10.1742,11.1742,1
80832,7.6656,7.6153,7.5535,7.5632,7.5685,7.5874,10.1742,11.1742,1
80852,7.6774,7.6122,7.5535,7.5899,7.6039,7.6369,10.1742,11.1742,1
80878,7.6879,7.6157,7.6307,7.6838,7.7398,7.6846,10.1742,11.1742,1
80900,7.7049,7.5934,7.6571,7.7052,7.743,7.6851,10.1742,11.1742,1
80926,7.7094,7.5899,7.5929,7.6959,7.7336,7.6884,10.1742,11.1742,1
80949,7.7448,7.5895,7.6737,7.7063,7.7401,7.6979,10.1742,11.1742,1
80969,7.7524,7.5917,7.7213,7.697,7.7402,7.7013,10.1742,11.1742,1
80990,7.7504,7.6099,7.7037,7.681,7.7003,7.7028,10.1742,11.1742,1
81011,7.8668,7.9951,8.132,7.7343,7.706,7.7127,10.1742,11.1742,1
81028,8.1486,8.3084,8.1926,7.7396,7.7382,7.7267,10.1742,11.1742,1
81050,8.1146,8.288,8.1872,7.7415,7.7325,7.7146,10.1742,11.1742,1
81075,8.0224,8.155,8.1575,7.7143,7.6851,7.6903,10.1742,11.1742,1
81093,7.679,7.9094,7.5522,7.5316,7.5373,7.5074,10.1742,11.1742,1
81115,7.6275,7.8652,7.5266,7.5156,7.5345,7.4986,10.1742,11.1742,1
81137,7.5734,7.5595,7.3665,7.5012,7.5341,7.4929,10.1742,11.1742,1
81159,7.5556,7.5129,7.3122,7.4956,7.527,7.4739,10.1742,11.1742,1
81182,7.5486,7.4981,7.3133,7.4982,7.5297,7.4876,10.1742,11.1742,1
81204,7.8346,8.0542,8.0137,7.5159,7.5298,7.5917,10.1742,11.1742,1
81226,7.8663,8.0805,8.0144,7.5178,7.5338,7.5905,10.1742,11.1742,1
81247,7.8915,8.0825,8.0177,7.5263,7.5337,7.5809,10.1742,11.1742,1
81269,7.9202,8.092,8.0209,7.5462,7.5339,7.5613,10.1742,11.1742,1
81291,7.9273,8.0886,8.0174,7.5332,7.5245,7.5302,10.1742,11.1742,1
81313,7.9218,8.0932,8.0062,7.5305,7.5178,7.5142,10.1742,11.1742,1
81338,7.9198,8.0974,7.9999,7.5196,7.5161,7.5043,10.1742,11.1742,1
81358,7.9152,8.0995,7.9942,7.5165,7.5157,7.5026,10.1742,11.1742,1
81379,7.9111,8.1013,7.9827,7.496,7.5243,7.5021,10.1742,11.1742,1
81411,7.7707,7.3986,7.1173,7.4377,7.364,7.4737,10.1742,11.1742,1
81428,7.7633,7.402,7.092,7.4322,7.3718,7.4734,10.1742,11.1742,1
81450,7.8884,8.17,8.1845,7.5686,7.5581,7.5025,10.1742,11.1742,1
81470,7.9133,8.1856,8.1793,7.5863,7.5613,7.5102,10.1742,11.1742,1
81494,7.9224,8.1871,8.1478,7.5275,7.5467,7.5129,10.1742,11.1742,1
81516,7.9357,8.2004,8.1323,7.5177,7.5447,7.5059,10.1742,11.1742,1
81538,7.9483,8.2179,8.1307,7.5179,7.5418,7.5051,10.1742,11.1742,1
81558,7.9572,8.2229,8.1207,7.5199,7.5395,7.5004,10.1742,11.1742,1
81580,7.9545,8.2202,8.0876,7.526,7.5348,7.5011,10.1742,11.1742,1
81602,7.9525,8.1954,8.0449,7.5324,7.5325,7.4818,10.1742,11.1742,1
81621,7.9488,8.1909,8.0139,7.5361,7.5143,7.4455,10.1742,11.1742,1
81650,7.9195,8.1381,8.0063,7.5143,7.4991,7.409,10.1742,11.1742,1
81675,7.9073,8.1154,7.9917,7.4452,7.427,7.3946,10.1742,11.1742,1
81690,7.901,8.115,7.9822,7.3934,7.3914,7.3966,10.1742,11.1742,1
81710,7.9146,8.1519,7.9943,7.3924,7.3667,7.4028,10.1742,11.1742,1
81732,7.9554,8.1596,8.0002,7.4037,7.3758,7.426,10.1742,11.1742,1
81753,8.19,8.2254,8.3478,7.7986,7.5895,7.8592,10.1742,11.1742,1
81775,8.3471,8.2893,8.4171,7.8252,7.7374,7.87,10.1742,11.1742,1
81797,8.385,8.3348,8.4534,7.8272,7.767,7.8801,10.1742,11.1742,1
81822,8.3986,8.3558,8.4675,7.8357,7.7917,7.8785,10.1742,11.1742,1
81843,8.3915,8.3617,8.4634,7.8278,7.7889,7.8575,10.1742,11.1742,1
81863,8.3256,8.3505,8.4666,7.811,7.6767,7.8042,10.1742,11.1742,1
81885,8.2924,8.2849,8.429,7.7274,7.5236,7.6714,10.1742,11.1742,1
81908,8.0636,8.1594,7.9384,7.6513,7.451,7.4792,10.1742,11.1742,1
81930,7.9818,8.1096,7.9513,7.5715,7.4352,7.4641,10.1742,11.1742,1
81951,7.9176,8.1034,7.951,7.5363,7.4334,7.46,10.1742,11.1742,1
81979,7.6281,8.0302,7.94,7.4715,7.4165,7.4569,10.1742,11.1742,1
81995,7.6026,8,7.9401,7.4728,7.4064,7.449,10.1742,11.1742,1
82020,7.5715,7.9834,7.9508,7.4623,7.4019,7.4434,10.1742,11.1742,1
82042,7.5192,7.974,7.955,7.4504,7.4017,7.4282,10.1742,11.1742,1
82071,7.4666,7.9335,7.9032,7.3625,7.3568,7.3918,10.1742,11.1742,1
82092,7.1747,7.8956,7.3469,7.2296,7.0704,7.1137,10.1742,11.1742,1
82108,7.1763,7.886,7.2251,7.1169,7.0681,7.0824,10.1742,11.1742,1
82137,7.1695,7.8897,7.1925,7.083,7.0458,7.1107,10.1742,11.1742,1
82158,7.1384,7.3156,7.1921,7.0589,7.0693,7.123,10.1742,11.1742,1
82181,7.1351,7.2852,7.1938,7.0841,7.0815,7.1248,10.1742,11.1742,1
82201,7.1582,7.2771,7.2034,7.0881,7.0951,7.1251,10.1742,11.1742,1
82220,7.1575,7.2745,7.204,7.0927,7.0971,7.1274,10.1742,11.1742,1
82246,7.1589,7.2906,7.2412,7.1564,7.0978,7.1378,10.1742,11.1742,1
82268,7.1779,7.3153,7.2826,7.2146,7.1003,7.1424,10.1742,11.1742,1
82288,7.2628,7.413,7.4566,7.2724,7.1018,7.148,10.1742,11.1742,1
82312,7.3013,7.4583,7.4744,7.2861,7.1207,7.1696,10.1742,11.1742,1
82332,7.5038,7.5594,7.4955,7.3844,7.1544,7.2125,10.1742,11.1742,1
82357,7.6059,7.6145,7.5113,7.5491,7.1948,7.2066,10.1742,11.1742,1
82378,7.7649,8.2741,8.2181,7.6701,7.4982,7.6175,10.1742,11.1742,1
82401,7.8664,8.2827,8.2169,7.6769,7.5027,7.6019,10.1742,11.1742,1
82420,7.8724,8.293,8.1636,7.6772,7.511,7.6115,10.1742,11.1742,1
82442,7.8724,8.2942,8.0713,7.6884,7.5172,7.6187,10.1742,11.1742,1
82467,7.694,8.1311,7.9491,7.6409,7.5159,7.5311,10.1742,11.1742,1
82488,7.6604,8.0938,7.8948,7.5784,7.5161,7.4663,10.1742,11.1742,1
82511,7.6162,8.0563,7.8425,7.5072,7.5119,7.3992,10.1742,11.1742,1
82528,7.6124,8.0586,7.8289,7.4889,7.5112,7.3491,10.1742,11.1742,1
82545,7.6068,8.061,7.8275,7.4792,7.5106,7.3382,10.1742,11.1742,1
82574,7.5078,8.0093,7.8021,7.4765,7.5022,7.3325,10.1742,11.1742,1
82598,7.4521,7.8775,7.716,7.4598,7.4973,7.3372,10.1742,11.1742,1
82620,7.4239,7.6593,7.659,7.4577,7.4976,7.339,10.1742,11.1742,1
82642,7.4139,7.6067,7.5291,7.4554,7.497,7.3394,10.1742,11.1742,1
82661,7.3674,7.5783,7.4652,7.4558,7.4888,7.3446,10.1742,11.1742,1
82682,7.3339,7.5747,7.4816,7.4788,7.4821,7.3524,10.1742,11.1742,1
82706,7.3227,7.572,7.5291,7.4696,7.4367,7.3562,10.1742,11.1742,1
82730,7.3188,7.5842,7.4488,7.4839,7.377,7.3513,10.1742,11.1742,1
82748,7.3191,7.6334,7.3791,7.4677,7.3348,7.3318,10.1742,11.1742,1
82773,7.336,7.8366,7.3819,7.494,7.3424,7.3052,10.1742,11.1742,1
82790,7.4196,7.9687,7.5214,7.5102,7.3513,7.3062,10.1742,11.1742,1
82814,8.7199,8.7766,8.6157,9.6936,9.7464,9.8019,10.1742,11.1742,1
82832,8.7326,8.7869,8.6223,9.6658,9.7225,9.7973,10.1742,11.1742,1
82853,8.7287,8.7814,8.6238,9.6596,9.7008,9.7926,10.1742,11.1742,1
82875,8.6351,8.7005,8.5411,9.4753,9.2693,9.7308,10.1742,11.1742,1
82897,8.5472,8.6754,8.4964,8.9981,8.8384,8.8338,10.1742,11.1742,1
82919,8.4076,8.6659,8.4712,8.9656,8.837,8.8047,10.1742,11.1742,1
82950,8.3084,8.5905,8.4187,8.8843,8.7849,8.7922,10.1742,11.1742,1
82965,8.2651,8.5763,8.4014,8.8838,8.7849,8.7825,10.1742,11.1742,1
82985,8.2645,8.5636,8.3894,8.9145,8.8109,8.7937,10.1742,11.1742,1
83010,8.2266,8.5069,8.3139,8.9223,8.8193,8.7997,10.1742,11.1742,1
83034,8.2129,8.41,8.2893,8.9414,8.8376,8.808,10.1742,11.1742,1
83057,8.147,8.3377,8.2763,8.9781,8.8655,8.8482,10.1742,11.1742,1
83077,8.0944,8.3208,8.2472,9.043,8.8863,8.8724,10.1742,11.1742,1
83097,8.0382,8.3201,8.2382,9.0881,8.8906,8.8822,10.1742,11.1742,1
83117,8.0253,8.3079,8.2278,9.149,8.9012,8.9224,10.1742,11.1742,1
83146,8.0076,8.2679,8.2207,9.1978,8.9184,8.9456,10.1742,11.1742,1
83164,7.9405,8.1033,8.1052,9.2036,8.9195,8.9372,10.1742,11.1742,1
83189,7.5684,7.9009,7.9579,9.2144,8.9187,8.9355,10.1742,11.1742,1
83214,7.5432,7.8457,7.9258,9.2152,8.9324,8.9369,10.1742,11.1742,1
83236,7.4689,7.7749,7.4288,9.215,8.9323,8.9368,10.1742,11.1742,1
83254,7.4633,7.7408,7.3656,9.2037,8.9319,8.9276,10.1742,11.1742,1
83271,7.4409,7.5961,7.3136,9.1759,8.9193,8.9231,10.1742,11.1742,1
83293,7.4159,7.4858,7.3086,9.17,8.9103,8.9265,10.1742,11.1742,1
83316,7.3973,7.4485,7.2879,9.1614,8.8975,8.934,10.1742,11.1742,1
83337,7.3746,7.4393,7.255,9.1456,8.8906,8.9222,10.1742,11.1742,1
83359,7.3781,7.4485,7.3772,9.0861,8.8874,8.908,10.1742,11.1742,1
83382,7.3663,7.4495,7.3752,9.0109,8.8629,8.891,10.1742,11.1742,1
83404,7.3468,7.4421,7.3792,8.9969,8.8529,8.8806,10.1742,11.1742,1
83430,7.3256,7.4343,7.4042,8.981,8.8497,8.877,10.1742,11.1742,1
83456,7.3197,7.4262,7.3415,8.9831,8.8385,8.8769,10.1742,11.1742,1
83479,7.3252,7.4185,7.3121,8.9977,8.8291,8.874,10.1742,11.1742,1
83501,7.3253,7.4217,7.3093,8.9993,8.8073,8.8748,10.1742,11.1742,1
83522,7.3295,7.4268,7.3122,8.9802,8.7765,8.8437,10.1742,11.1742,1
83538,7.3446,7.4599,7.368,8.9692,8.7283,8.8252,10.1742,11.1742,1
83560,7.4298,7.6449,7.7635,8.9679,8.7314,8.8352,10.1742,11.1742,1
83579,7.5075,7.8295,7.7932,8.9675,8.7293,8.8455,10.1742,11.1742,1
83604,7.5316,7.8572,7.7938,8.9598,8.73,8.8454,10.1742,11.1742,1
83623,7.5322,7.8459,7.7661,8.8737,8.5772,8.8082,10.1742,11.1742,1
83645,7.5313,7.6707,7.6853,8.8181,8.573,8.7581,10.1742,11.1742,1
83668,7.5543,7.6177,7.6707,8.8262,8.5754,8.7598,10.1742,11.1742,1
83689,7.5315,7.5746,7.5574,8.7822,8.5593,8.7348,10.1742,11.1742,1
83720,7.4087,7.5299,7.4191,8.7663,8.5506,8.7269,10.1742,11.1742,1
83741,7.356,7.4783,7.3756,8.7725,8.5586,8.7355,10.1742,11.1742,1
83765,7.3347,7.5099,7.3817,8.8012,8.5612,8.7404,10.1742,11.1742,1
83787,7.3352,7.5486,7.4034,8.8023,8.5635,8.7421,10.1742,11.1742,1
83809,7.3657,7.5671,7.5211,8.8172,8.6899,8.7553,10.1742,11.1742,1
83824,7.3851,7.5955,7.5543,8.8274,8.7451,8.7521,10.1742,11.1742,1
83852,7.6797,7.7245,7.6427,8.8565,8.8532,8.7521,10.1742,11.1742,1
83874,8.0281,7.8371,7.6817,8.8488,8.8643,8.745,10.1742,11.1742,1
83894,7.9362,7.9207,7.7364,8.858,8.8815,8.7614,10.1742,11.1742,1
83914,7.9343,7.955,8.1375,8.8713,8.9111,8.8041,10.1742,11.1742,1
83937,7.9299,7.9561,8.1374,8.869,8.9112,8.8308,10.1742,11.1742,1
83956,7.9284,7.9684,8.1419,8.8561,8.9195,8.8511,10.1742,11.1742,1
83984,7.9324,7.9794,8.1662,8.8711,8.9793,8.9067,10.1742,11.1742,1
83998,7.9366,8.0004,8.1849,8.9146,9.0531,8.9285,10.1742,11.1742,1
84024,7.9571,8.0417,8.2006,8.9849,9.1211,8.9368,10.1742,11.1742,1
84050,8.0074,8.1409,8.2164,9.0777,9.1292,8.9867,10.1742,11.1742,1
84066,8.0389,8.2345,8.228,9.1026,9.118,9.0047,10.1742,11.1742,1
84090,8.0644,8.297,8.2568,9.1142,9.1292,9.0628,10.1742,11.1742,1
84108,8.0691,8.2941,8.2597,9.0469,9.0997,9.0609,10.1742,11.1742,1
84132,8.0322,8.1495,8.1057,8.6274,8.6323,8.5494,10.1742,11.1742,1
84151,7.9718,8.0897,7.9835,8.5712,8.1422,8.3473,10.1742,11.1742,1
84176,7.8347,8.0308,7.9258,8.5389,7.9528,8.0587,10.1742,11.1742,1
84205,7.7171,8.0038,7.902,7.9949,7.8308,7.851,10.1742,11.1742,1
84227,7.7086,8.0102,7.9018,7.9805,7.8231,7.8332,10.1742,11.1742,1
84248,7.7533,8.0495,7.9183,7.9806,7.8236,7.8388,10.1742,11.1742,1
84266,7.7607,8.0861,7.9146,7.982,7.8057,7.8461,10.1742,11.1742,1
84286,7.7584,8.132,7.905,7.9839,7.7947,7.8455,10.1742,11.1742,1
84306,7.7573,8.2628,7.9242,8.02,7.8007,7.879,10.1742,11.1742,1
84328,8.4729,8.8392,8.8108,8.9638,8.2305,8.657,10.1742,11.1742,1
84349,8.635,8.9186,8.8299,8.9698,8.2529,8.6902,10.1742,11.1742,1
84371,8.6536,8.9499,8.8374,8.9682,8.2553,8.6922,10.1742,11.1742,1
84396,8.6552,8.9362,8.8314,8.9734,8.2573,8.6929,10.1742,11.1742,1
84424,7.761,8.3576,8.2347,8.568,8.1233,8.3688,10.1742,11.1742,1
84446,7.7605,8.3352,8.2273,8.5338,8.0809,8.1557,10.1742,11.1742,1
84466,7.765,8.3209,8.2279,8.5309,8.0535,8.0505,10.1742,11.1742,1
84488,7.7478,8.2549,8.2213,8.4334,7.9702,7.9456,10.1742,11.1742,1
84512,7.6684,7.8242,7.5864,8.1567,7.7147,7.7391,10.1742,11.1742,1
84535,7.6131,7.6678,7.5099,7.851,7.5798,7.6859,10.1742,11.1742,1
84554,7.616,7.6635,7.5292,7.8498,7.5621,7.6889,10.1742,11.1742,1
